agent,trial,episode,cumulativeReward,averageReward,cumulativeSteps,numSteps
Q = 0,6,48,-3903.0,2.4827586206896552,8852.0,29.0
Q = 0,6,49,-3845.0,1.3488372093023255,8895.0,43.0
Q = 0,6,50,-3786.0,1.4047619047619047,8937.0,42.0
Q = 0,6,51,-3713.0,2.607142857142857,8965.0,28.0
Q = 0,6,52,-3646.0,1.9705882352941178,8999.0,34.0
Q = 0,6,53,-3580.0,1.8857142857142857,9034.0,35.0
Q = 0,6,54,-3559.0,0.2625,9114.0,80.0
Q = 0,6,55,-3494.0,1.8055555555555556,9150.0,36.0
Q = 0,6,56,-3424.0,2.2580645161290325,9181.0,31.0
Q = 0,6,57,-3354.0,2.2580645161290325,9212.0,31.0
Q = 0,6,58,-3283.0,2.3666666666666667,9242.0,30.0
Q = 0,6,59,-3216.0,1.9705882352941178,9276.0,34.0
Q = 0,6,60,-3184.0,0.463768115942029,9345.0,69.0
Q = 0,6,61,-3120.0,1.7297297297297298,9382.0,37.0
Q = 0,6,62,-3093.0,0.36486486486486486,9456.0,74.0
Q = 0,6,63,-3033.0,1.4634146341463414,9497.0,41.0
Q = 0,6,64,-2967.0,1.8857142857142857,9532.0,35.0
Q = 0,6,65,-2924.0,0.7413793103448276,9590.0,58.0
Q = 0,6,66,-2881.0,0.7413793103448276,9648.0,58.0
Q = 0,6,67,-2899.0,-0.15126050420168066,9767.0,119.0
Q = 0,6,68,-2845.0,1.148936170212766,9814.0,47.0
Q = 0,6,69,-2776.0,2.15625,9846.0,32.0
Q = 0,6,70,-2722.0,1.148936170212766,9893.0,47.0
Q = 0,6,71,-2668.0,1.148936170212766,9940.0,47.0
Q = 0,6,72,-2621.0,0.8703703703703703,9994.0,54.0
Q = 0,6,73,-2595.0,0.3466666666666667,10069.0,75.0
Q = 0,6,74,-2563.0,0.463768115942029,10138.0,69.0
Q = 0,6,75,-2517.0,0.8363636363636363,10193.0,55.0
Q = 0,6,76,-2449.0,2.0606060606060606,10226.0,33.0
Q = 0,6,77,-2377.0,2.4827586206896552,10255.0,29.0
Q = 0,6,78,-2333.0,0.7719298245614035,10312.0,57.0
Q = 0,6,79,-2260.0,2.607142857142857,10340.0,28.0
Q = 0,6,80,-2192.0,2.0606060606060606,10373.0,33.0
Q = 0,6,81,-2167.0,0.32894736842105265,10449.0,76.0
Q = 0,6,82,-2113.0,1.148936170212766,10496.0,47.0
Q = 0,6,83,-2053.0,1.4634146341463414,10537.0,41.0
Q = 0,6,84,-2025.0,0.3835616438356164,10610.0,73.0
Q = 0,6,85,-1959.0,1.8857142857142857,10645.0,35.0
Q = 0,6,86,-1915.0,0.7719298245614035,10702.0,57.0
Q = 0,6,87,-1856.0,1.4047619047619047,10744.0,42.0
Q = 0,6,88,-1799.0,1.2954545454545454,10788.0,44.0
Q = 0,6,89,-1753.0,0.8363636363636363,10843.0,55.0
Q = 0,6,90,-1711.0,0.711864406779661,10902.0,59.0
Q = 0,6,91,-1663.0,0.9056603773584906,10955.0,53.0
Q = 0,6,92,-1600.0,1.6578947368421053,10993.0,38.0
Q = 0,6,93,-1551.0,0.9423076923076923,11045.0,52.0
Q = 0,6,94,-1545.0,0.06315789473684211,11140.0,95.0
Q = 0,6,95,-1481.0,1.7297297297297298,11177.0,37.0
Q = 0,6,96,-1422.0,1.4047619047619047,11219.0,42.0
Q = 0,6,97,-1385.0,0.578125,11283.0,64.0
Q = 0,6,98,-1401.0,-0.13675213675213677,11400.0,117.0
Q = 0,6,99,-1361.0,0.6557377049180327,11461.0,61.0
Q = 0,7,0,-602.0,-0.8563300142247511,703.0,703.0
Q = 0,7,1,-824.0,-0.6873065015479877,1026.0,323.0
Q = 0,7,2,-804.0,0.24691358024691357,1107.0,81.0
Q = 0,7,3,-812.0,-0.07339449541284404,1216.0,109.0
Q = 0,7,4,-773.0,0.6290322580645161,1278.0,62.0
Q = 0,7,5,-747.0,0.3466666666666667,1353.0,75.0
Q = 0,7,6,-751.0,-0.0380952380952381,1458.0,105.0
Q = 0,7,7,-862.0,-0.5235849056603774,1670.0,212.0
Q = 0,7,8,-903.0,-0.2887323943661972,1812.0,142.0
Q = 0,7,9,-934.0,-0.23484848484848486,1944.0,132.0
Q = 0,7,10,-942.0,-0.07339449541284404,2053.0,109.0
Q = 0,7,11,-888.0,1.148936170212766,2100.0,47.0
Q = 0,7,12,-849.0,0.6290322580645161,2162.0,62.0
Q = 0,7,13,-831.0,0.21686746987951808,2245.0,83.0
Q = 0,7,14,-829.0,0.020202020202020204,2344.0,99.0
Q = 0,7,15,-772.0,1.2954545454545454,2388.0,44.0
Q = 0,7,16,-806.0,-0.2518518518518518,2523.0,135.0
Q = 0,7,17,-798.0,0.08602150537634409,2616.0,93.0
Q = 0,7,18,-770.0,0.3835616438356164,2689.0,73.0
Q = 0,7,19,-712.0,1.3488372093023255,2732.0,43.0
Q = 0,7,20,-654.0,1.3488372093023255,2775.0,43.0
Q = 0,7,21,-654.0,0.0,2876.0,101.0
Q = 0,7,22,-623.0,0.44285714285714284,2946.0,70.0
Q = 0,7,23,-572.0,1.02,2996.0,50.0
Q = 0,7,24,-525.0,0.8703703703703703,3050.0,54.0
Q = 0,7,25,-521.0,0.041237113402061855,3147.0,97.0
Q = 0,7,26,-446.0,2.8846153846153846,3173.0,26.0
Q = 0,7,27,-447.0,-0.00980392156862745,3275.0,102.0
Q = 0,7,28,-482.0,-0.25735294117647056,3411.0,136.0
Q = 0,7,29,-425.0,1.2954545454545454,3455.0,44.0
Q = 0,7,30,-386.0,0.6290322580645161,3517.0,62.0
Q = 0,7,31,-350.0,0.5538461538461539,3582.0,65.0
Q = 0,7,32,-312.0,0.6031746031746031,3645.0,63.0
Q = 0,7,33,-350.0,-0.2733812949640288,3784.0,139.0
Q = 0,7,34,-305.0,0.8035714285714286,3840.0,56.0
Q = 0,7,35,-304.0,0.01,3940.0,100.0
Q = 0,7,36,-278.0,0.3466666666666667,4015.0,75.0
Q = 0,7,37,-211.0,1.9705882352941178,4049.0,34.0
Q = 0,7,38,-165.0,0.8363636363636363,4104.0,55.0
Q = 0,7,39,-88.0,3.2083333333333335,4128.0,24.0
Q = 0,7,40,-21.0,1.9705882352941178,4162.0,34.0
Q = 0,7,41,31.0,1.0612244897959184,4211.0,49.0
Q = 0,7,42,75.0,0.7719298245614035,4268.0,57.0
Q = 0,7,43,65.0,-0.09009009009009009,4379.0,111.0
Q = 0,7,44,127.0,1.5897435897435896,4418.0,39.0
Q = 0,7,45,164.0,0.578125,4482.0,64.0
Q = 0,7,46,218.0,1.148936170212766,4529.0,47.0
Q = 0,7,47,271.0,1.1041666666666667,4577.0,48.0
Q = 0,7,48,342.0,2.3666666666666667,4607.0,30.0
Q = 0,7,49,409.0,1.9705882352941178,4641.0,34.0
Q = 0,7,50,410.0,0.01,4741.0,100.0
Q = 0,7,51,444.0,0.5074626865671642,4808.0,67.0
Q = 0,7,52,502.0,1.3488372093023255,4851.0,43.0
Q = 0,7,53,558.0,1.2444444444444445,4896.0,45.0
Q = 0,7,54,608.0,0.9803921568627451,4947.0,51.0
Q = 0,7,55,662.0,1.148936170212766,4994.0,47.0
Q = 0,7,56,683.0,0.2625,5074.0,80.0
Q = 0,7,57,733.0,0.9803921568627451,5125.0,51.0
Q = 0,7,58,733.0,0.0,5226.0,101.0
Q = 0,7,59,795.0,1.5897435897435896,5265.0,39.0
Q = 0,7,60,818.0,0.2948717948717949,5343.0,78.0
Q = 0,7,61,833.0,0.1744186046511628,5429.0,86.0
Q = 0,7,62,869.0,0.5538461538461539,5494.0,65.0
Q = 0,7,63,927.0,1.3488372093023255,5537.0,43.0
Q = 0,7,64,1002.0,2.8846153846153846,5563.0,26.0
Q = 0,7,65,1041.0,0.6290322580645161,5625.0,62.0
Q = 0,7,66,1064.0,0.2948717948717949,5703.0,78.0
Q = 0,7,67,1127.0,1.6578947368421053,5741.0,38.0
Q = 0,7,68,1185.0,1.3488372093023255,5784.0,43.0
Q = 0,7,69,1217.0,0.463768115942029,5853.0,69.0
Q = 0,7,70,1286.0,2.15625,5885.0,32.0
Q = 0,7,71,1340.0,1.148936170212766,5932.0,47.0
Q = 0,7,72,1410.0,2.2580645161290325,5963.0,31.0
Q = 0,7,73,1394.0,-0.13675213675213677,6080.0,117.0
Q = 0,7,74,1462.0,2.0606060606060606,6113.0,33.0
Q = 0,7,75,1534.0,2.4827586206896552,6142.0,29.0
Q = 0,7,76,1578.0,0.7719298245614035,6199.0,57.0
Q = 0,7,77,1638.0,1.4634146341463414,6240.0,41.0
Q = 0,7,78,1679.0,0.6833333333333333,6300.0,60.0
Q = 0,7,79,1740.0,1.525,6340.0,40.0
Q = 0,7,80,1807.0,1.9705882352941178,6374.0,34.0
Q = 0,7,81,1850.0,0.7413793103448276,6432.0,58.0
Q = 0,7,82,1908.0,1.3488372093023255,6475.0,43.0
Q = 0,7,83,1970.0,1.5897435897435896,6514.0,39.0
Q = 0,7,84,2030.0,1.4634146341463414,6555.0,41.0
Q = 0,7,85,2095.0,1.8055555555555556,6591.0,36.0
Q = 0,7,86,2154.0,1.4047619047619047,6633.0,42.0
Q = 0,7,87,2213.0,1.4047619047619047,6675.0,42.0
Q = 0,7,88,2281.0,2.0606060606060606,6708.0,33.0
Q = 0,7,89,2337.0,1.2444444444444445,6753.0,45.0
Q = 0,7,90,2397.0,1.4634146341463414,6794.0,41.0
Q = 0,7,91,2449.0,1.0612244897959184,6843.0,49.0
Q = 0,7,92,2502.0,1.1041666666666667,6891.0,48.0
Q = 0,7,93,2566.0,1.7297297297297298,6928.0,37.0
Q = 0,7,94,2596.0,0.4225352112676056,6999.0,71.0
Q = 0,7,95,2622.0,0.3466666666666667,7074.0,75.0
Q = 0,7,96,2674.0,1.0612244897959184,7123.0,49.0
Q = 0,7,97,2722.0,0.9056603773584906,7176.0,53.0
Q = 0,7,98,2778.0,1.2444444444444445,7221.0,45.0
Q = 0,7,99,2846.0,2.0606060606060606,7254.0,33.0
Q = 0,8,0,-355.0,-0.7785087719298246,456.0,456.0
Q = 0,8,1,-1078.0,-0.8774271844660194,1280.0,824.0
Q = 0,8,2,-1645.0,-0.8488023952095808,1948.0,668.0
Q = 0,8,3,-2320.0,-0.8698453608247423,2724.0,776.0
Q = 0,8,4,-2308.0,0.1348314606741573,2813.0,89.0
Q = 0,8,5,-2541.0,-0.6976047904191617,3147.0,334.0
Q = 0,8,6,-3147.0,-0.8571428571428571,3854.0,707.0
Q = 0,8,7,-3379.0,-0.6966966966966966,4187.0,333.0
Q = 0,8,8,-3633.0,-0.7154929577464789,4542.0,355.0
Q = 0,8,9,-3683.0,-0.33112582781456956,4693.0,151.0
Q = 0,8,10,-4816.0,-0.9181523500810372,5927.0,1234.0
Q = 0,8,11,-5041.0,-0.6901840490797546,6253.0,326.0
Q = 0,8,12,-5062.0,-0.1721311475409836,6375.0,122.0
Q = 0,8,13,-5092.0,-0.22900763358778625,6506.0,131.0
Q = 0,8,14,-5239.0,-0.592741935483871,6754.0,248.0
Q = 0,8,15,-5305.0,-0.39520958083832336,6921.0,167.0
Q = 0,8,16,-5253.0,1.0612244897959184,6970.0,49.0
Q = 0,8,17,-5661.0,-0.8015717092337917,7479.0,509.0
Q = 0,8,18,-5723.0,-0.3803680981595092,7642.0,163.0
Q = 0,8,19,-5716.0,0.07446808510638298,7736.0,94.0
Q = 0,8,20,-5667.0,0.9423076923076923,7788.0,52.0
Q = 0,8,21,-5606.0,1.525,7828.0,40.0
Q = 0,8,22,-5544.0,1.5897435897435896,7867.0,39.0
Q = 0,8,23,-5545.0,-0.00980392156862745,7969.0,102.0
Q = 0,8,24,-5494.0,1.02,8019.0,50.0
Q = 0,8,25,-5505.0,-0.09821428571428571,8131.0,112.0
Q = 0,8,26,-5466.0,0.6290322580645161,8193.0,62.0
Q = 0,8,27,-5426.0,0.6557377049180327,8254.0,61.0
Q = 0,8,28,-5374.0,1.0612244897959184,8303.0,49.0
Q = 0,8,29,-5334.0,0.6557377049180327,8364.0,61.0
Q = 0,8,30,-5329.0,0.052083333333333336,8460.0,96.0
Q = 0,8,31,-5324.0,0.052083333333333336,8556.0,96.0
Q = 0,8,32,-5260.0,1.7297297297297298,8593.0,37.0
Q = 0,8,33,-5196.0,1.7297297297297298,8630.0,37.0
Q = 0,8,34,-5136.0,1.4634146341463414,8671.0,41.0
Q = 0,8,35,-5076.0,1.4634146341463414,8712.0,41.0
Q = 0,8,36,-5096.0,-0.1652892561983471,8833.0,121.0
Q = 0,8,37,-5074.0,0.27848101265822783,8912.0,79.0
Q = 0,8,38,-5049.0,0.32894736842105265,8988.0,76.0
Q = 0,8,39,-5040.0,0.09782608695652174,9080.0,92.0
Q = 0,8,40,-4971.0,2.15625,9112.0,32.0
Q = 0,8,41,-4910.0,1.525,9152.0,40.0
Q = 0,8,42,-4838.0,2.4827586206896552,9181.0,29.0
Q = 0,8,43,-4813.0,0.32894736842105265,9257.0,76.0
Q = 0,8,44,-4746.0,1.9705882352941178,9291.0,34.0
Q = 0,8,45,-4693.0,1.1041666666666667,9339.0,48.0
Q = 0,8,46,-4619.0,2.740740740740741,9366.0,27.0
Q = 0,8,47,-4549.0,2.2580645161290325,9397.0,31.0
Q = 0,8,48,-4496.0,1.1041666666666667,9445.0,48.0
Q = 0,8,49,-4434.0,1.5897435897435896,9484.0,39.0
Q = 0,8,50,-4359.0,2.8846153846153846,9510.0,26.0
Q = 0,8,51,-4304.0,1.1956521739130435,9556.0,46.0
Q = 0,8,52,-4234.0,2.2580645161290325,9587.0,31.0
Q = 0,8,53,-4162.0,2.4827586206896552,9616.0,29.0
Q = 0,8,54,-4097.0,1.8055555555555556,9652.0,36.0
Q = 0,8,55,-4022.0,2.8846153846153846,9678.0,26.0
Q = 0,8,56,-3977.0,0.8035714285714286,9734.0,56.0
Q = 0,8,57,-3908.0,2.15625,9766.0,32.0
Q = 0,8,58,-3844.0,1.7297297297297298,9803.0,37.0
Q = 0,8,59,-3800.0,0.7719298245614035,9860.0,57.0
Q = 0,8,60,-3750.0,0.9803921568627451,9911.0,51.0
Q = 0,8,61,-3696.0,1.148936170212766,9958.0,47.0
Q = 0,8,62,-3654.0,0.711864406779661,10017.0,59.0
Q = 0,8,63,-3587.0,1.9705882352941178,10051.0,34.0
Q = 0,8,64,-3522.0,1.8055555555555556,10087.0,36.0
Q = 0,8,65,-3457.0,1.8055555555555556,10123.0,36.0
Q = 0,8,66,-3391.0,1.8857142857142857,10158.0,35.0
Q = 0,8,67,-3378.0,0.14772727272727273,10246.0,88.0
Q = 0,8,68,-3318.0,1.4634146341463414,10287.0,41.0
Q = 0,8,69,-3245.0,2.607142857142857,10315.0,28.0
Q = 0,8,70,-3208.0,0.578125,10379.0,64.0
Q = 0,8,71,-3154.0,1.148936170212766,10426.0,47.0
Q = 0,8,72,-3098.0,1.2444444444444445,10471.0,45.0
Q = 0,8,73,-3031.0,1.9705882352941178,10505.0,34.0
Q = 0,8,74,-2961.0,2.2580645161290325,10536.0,31.0
Q = 0,8,75,-2904.0,1.2954545454545454,10580.0,44.0
Q = 0,8,76,-2848.0,1.2444444444444445,10625.0,45.0
Q = 0,8,77,-2776.0,2.4827586206896552,10654.0,29.0
Q = 0,8,78,-2706.0,2.2580645161290325,10685.0,31.0
Q = 0,8,79,-2647.0,1.4047619047619047,10727.0,42.0
Q = 0,8,80,-2660.0,-0.11403508771929824,10841.0,114.0
Q = 0,8,81,-2593.0,1.9705882352941178,10875.0,34.0
Q = 0,8,82,-2541.0,1.0612244897959184,10924.0,49.0
Q = 0,8,83,-2483.0,1.3488372093023255,10967.0,43.0
Q = 0,8,84,-2427.0,1.2444444444444445,11012.0,45.0
Q = 0,8,85,-2383.0,0.7719298245614035,11069.0,57.0
Q = 0,8,86,-2316.0,1.9705882352941178,11103.0,34.0
Q = 0,8,87,-2260.0,1.2444444444444445,11148.0,45.0
Q = 0,8,88,-2199.0,1.525,11188.0,40.0
Q = 0,8,89,-2137.0,1.5897435897435896,11227.0,39.0
Q = 0,8,90,-2085.0,1.0612244897959184,11276.0,49.0
Q = 0,8,91,-2022.0,1.6578947368421053,11314.0,38.0
Q = 0,8,92,-1956.0,1.8857142857142857,11349.0,35.0
Q = 0,8,93,-1933.0,0.2948717948717949,11427.0,78.0
Q = 0,8,94,-1886.0,0.8703703703703703,11481.0,54.0
Q = 0,8,95,-1874.0,0.1348314606741573,11570.0,89.0
Q = 0,8,96,-1800.0,2.740740740740741,11597.0,27.0
Q = 0,8,97,-1764.0,0.5538461538461539,11662.0,65.0
Q = 0,8,98,-1711.0,1.1041666666666667,11710.0,48.0
Q = 0,8,99,-1661.0,0.9803921568627451,11761.0,51.0
Q = 0,9,0,-1612.0,-0.9410391126678342,1713.0,1713.0
Q = 0,9,1,-1940.0,-0.7645687645687645,2142.0,429.0
Q = 0,9,2,-2347.0,-0.8011811023622047,2650.0,508.0
Q = 0,9,3,-3121.0,-0.8845714285714286,3525.0,875.0
Q = 0,9,4,-3532.0,-0.802734375,4037.0,512.0
Q = 0,9,5,-3524.0,0.08602150537634409,4130.0,93.0
Q = 0,9,6,-3586.0,-0.3803680981595092,4293.0,163.0
Q = 0,9,7,-3622.0,-0.26277372262773724,4430.0,137.0
Q = 0,9,8,-3638.0,-0.13675213675213677,4547.0,117.0
Q = 0,9,9,-3799.0,-0.6145038167938931,4809.0,262.0
Q = 0,9,10,-3845.0,-0.3129251700680272,4956.0,147.0
Q = 0,9,11,-3798.0,0.8703703703703703,5010.0,54.0
Q = 0,9,12,-3804.0,-0.056074766355140186,5117.0,107.0
Q = 0,9,13,-3745.0,1.4047619047619047,5159.0,42.0
Q = 0,9,14,-3691.0,1.148936170212766,5206.0,47.0
Q = 0,9,15,-3679.0,0.1348314606741573,5295.0,89.0
Q = 0,9,16,-3632.0,0.8703703703703703,5349.0,54.0
Q = 0,9,17,-3632.0,0.0,5450.0,101.0
Q = 0,9,18,-3587.0,0.8035714285714286,5506.0,56.0
Q = 0,9,19,-3611.0,-0.192,5631.0,125.0
Q = 0,9,20,-3579.0,0.463768115942029,5700.0,69.0
Q = 0,9,21,-3560.0,0.23170731707317074,5782.0,82.0
Q = 0,9,22,-3533.0,0.36486486486486486,5856.0,74.0
Q = 0,9,23,-3478.0,1.1956521739130435,5902.0,46.0
Q = 0,9,24,-3455.0,0.2948717948717949,5980.0,78.0
Q = 0,9,25,-3399.0,1.2444444444444445,6025.0,45.0
Q = 0,9,26,-3362.0,0.578125,6089.0,64.0
Q = 0,9,27,-3340.0,0.27848101265822783,6168.0,79.0
Q = 0,9,28,-3281.0,1.4047619047619047,6210.0,42.0
Q = 0,9,29,-3243.0,0.6031746031746031,6273.0,63.0
Q = 0,9,30,-3193.0,0.9803921568627451,6324.0,51.0
Q = 0,9,31,-3133.0,1.4634146341463414,6365.0,41.0
Q = 0,9,32,-3087.0,0.8363636363636363,6420.0,55.0
Q = 0,9,33,-3061.0,0.3466666666666667,6495.0,75.0
Q = 0,9,34,-3023.0,0.6031746031746031,6558.0,63.0
Q = 0,9,35,-2964.0,1.4047619047619047,6600.0,42.0
Q = 0,9,36,-2907.0,1.2954545454545454,6644.0,44.0
Q = 0,9,37,-2862.0,0.8035714285714286,6700.0,56.0
Q = 0,9,38,-2809.0,1.1041666666666667,6748.0,48.0
Q = 0,9,39,-2752.0,1.2954545454545454,6792.0,44.0
Q = 0,9,40,-2736.0,0.18823529411764706,6877.0,85.0
Q = 0,9,41,-2685.0,1.02,6927.0,50.0
Q = 0,9,42,-2669.0,0.18823529411764706,7012.0,85.0
Q = 0,9,43,-2612.0,1.2954545454545454,7056.0,44.0
Q = 0,9,44,-2656.0,-0.30344827586206896,7201.0,145.0
Q = 0,9,45,-2658.0,-0.019417475728155338,7304.0,103.0
Q = 0,9,46,-2613.0,0.8035714285714286,7360.0,56.0
Q = 0,9,47,-2546.0,1.9705882352941178,7394.0,34.0
Q = 0,9,48,-2505.0,0.6833333333333333,7454.0,60.0
Q = 0,9,49,-2436.0,2.15625,7486.0,32.0
Q = 0,9,50,-2408.0,0.3835616438356164,7559.0,73.0
Q = 0,9,51,-2371.0,0.578125,7623.0,64.0
Q = 0,9,52,-2313.0,1.3488372093023255,7666.0,43.0
Q = 0,9,53,-2265.0,0.9056603773584906,7719.0,53.0
Q = 0,9,54,-2208.0,1.2954545454545454,7763.0,44.0
Q = 0,9,55,-2194.0,0.16091954022988506,7850.0,87.0
Q = 0,9,56,-2168.0,0.3466666666666667,7925.0,75.0
Q = 0,9,57,-2111.0,1.2954545454545454,7969.0,44.0
Q = 0,9,58,-2104.0,0.07446808510638298,8063.0,94.0
Q = 0,9,59,-2100.0,0.041237113402061855,8160.0,97.0
Q = 0,9,60,-2038.0,1.5897435897435896,8199.0,39.0
Q = 0,9,61,-1990.0,0.9056603773584906,8252.0,53.0
Q = 0,9,62,-1961.0,0.4027777777777778,8324.0,72.0
Q = 0,9,63,-1925.0,0.5538461538461539,8389.0,65.0
Q = 0,9,64,-1877.0,0.9056603773584906,8442.0,53.0
Q = 0,9,65,-1851.0,0.3466666666666667,8517.0,75.0
Q = 0,9,66,-1819.0,0.463768115942029,8586.0,69.0
Q = 0,9,67,-1767.0,1.0612244897959184,8635.0,49.0
Q = 0,9,68,-1710.0,1.2954545454545454,8679.0,44.0
Q = 0,9,69,-1668.0,0.711864406779661,8738.0,59.0
Q = 0,9,70,-1645.0,0.2948717948717949,8816.0,78.0
Q = 0,9,71,-1603.0,0.711864406779661,8875.0,59.0
Q = 0,9,72,-1549.0,1.148936170212766,8922.0,47.0
Q = 0,9,73,-1514.0,0.5303030303030303,8988.0,66.0
Q = 0,9,74,-1449.0,1.8055555555555556,9024.0,36.0
Q = 0,9,75,-1422.0,0.36486486486486486,9098.0,74.0
Q = 0,9,76,-1372.0,0.9803921568627451,9149.0,51.0
Q = 0,9,77,-1331.0,0.6833333333333333,9209.0,60.0
Q = 0,9,78,-1284.0,0.8703703703703703,9263.0,54.0
Q = 0,9,79,-1251.0,0.4852941176470588,9331.0,68.0
Q = 0,9,80,-1211.0,0.6557377049180327,9392.0,61.0
Q = 0,9,81,-1174.0,0.578125,9456.0,64.0
Q = 0,9,82,-1100.0,2.740740740740741,9483.0,27.0
Q = 0,9,83,-1066.0,0.5074626865671642,9550.0,67.0
Q = 0,9,84,-1046.0,0.24691358024691357,9631.0,81.0
Q = 0,9,85,-1041.0,0.052083333333333336,9727.0,96.0
Q = 0,9,86,-985.0,1.2444444444444445,9772.0,45.0
Q = 0,9,87,-945.0,0.6557377049180327,9833.0,61.0
Q = 0,9,88,-886.0,1.4047619047619047,9875.0,42.0
Q = 0,9,89,-851.0,0.5303030303030303,9941.0,66.0
Q = 0,9,90,-836.0,0.1744186046511628,10027.0,86.0
Q = 0,9,91,-781.0,1.1956521739130435,10073.0,46.0
Q = 0,9,92,-712.0,2.15625,10105.0,32.0
Q = 0,9,93,-677.0,0.5303030303030303,10171.0,66.0
Q = 0,9,94,-644.0,0.4852941176470588,10239.0,68.0
Q = 0,9,95,-597.0,0.8703703703703703,10293.0,54.0
Q = 0,9,96,-542.0,1.1956521739130435,10339.0,46.0
Q = 0,9,97,-508.0,0.5074626865671642,10406.0,67.0
Q = 0,9,98,-439.0,2.15625,10438.0,32.0
Q = 0,9,99,-445.0,-0.056074766355140186,10545.0,107.0
